;geoid;cbsacode;short_name
9120;14000US17089853004;16980.0;Chicago
9121;14000US17089853005;16980.0;Chicago
9122;14000US17089853006;16980.0;Chicago
9123;14000US17089853007;16980.0;Chicago
9124;14000US17089853008;16980.0;Chicago
9125;14000US17089853100;16980.0;Chicago
9126;14000US17089853200;16980.0;Chicago
9127;14000US17089853300;16980.0;Chicago
9128;14000US17089853400;16980.0;Chicago
9129;14000US17089853500;16980.0;Chicago
9130;14000US17089853600;16980.0;Chicago
9131;14000US17089853900;16980.0;Chicago
9132;14000US17089854001;16980.0;Chicago
9133;14000US17089854002;16980.0;Chicago
9134;14000US17089854100;16980.0;Chicago
9135;14000US17089854200;16980.0;Chicago
9136;14000US17089854301;16980.0;Chicago
9137;14000US17089854302;16980.0;Chicago
9138;14000US17089854400;16980.0;Chicago
9139;14000US17089854501;16980.0;Chicago
9140;14000US17089854503;16980.0;Chicago
9141;14000US17089854504;16980.0;Chicago
9142;14000US17089854600;16980.0;Chicago
9143;14000US17089854700;16980.0;Chicago
9144;14000US17089854800;16980.0;Chicago
9145;14000US17089854900;16980.0;Chicago
9146;14000US17093890101;16980.0;Chicago
9147;14000US17093890102;16980.0;Chicago
9148;14000US17093890201;16980.0;Chicago
9149;14000US17093890202;16980.0;Chicago
9150;14000US17093890301;16980.0;Chicago
9151;14000US17093890302;16980.0;Chicago
9152;14000US17093890400;16980.0;Chicago
9153;14000US17093890500;16980.0;Chicago
9154;14000US17093890600;16980.0;Chicago
9155;14000US17093890700;16980.0;Chicago
9156;14000US17097861902;16980.0;Chicago
9157;14000US17097862000;16980.0;Chicago
9158;14000US17097862100;16980.0;Chicago
9159;14000US17097862200;16980.0;Chicago
9160;14000US17097862300;16980.0;Chicago
9161;14000US17097862401;16980.0;Chicago
9162;14000US17097862402;16980.0;Chicago
9163;14000US17097862501;16980.0;Chicago
9164;14000US17097862502;16980.0;Chicago
9165;14000US17097862603;16980.0;Chicago
9166;14000US17097862604;16980.0;Chicago
9167;14000US17097862605;16980.0;Chicago
9168;14000US17097862700;16980.0;Chicago
9169;14000US17097862800;16980.0;Chicago
9170;14000US17097862901;16980.0;Chicago
9171;14000US17097862902;16980.0;Chicago
9172;14000US17097863003;16980.0;Chicago
9173;14000US17097863004;16980.0;Chicago
9174;14000US17097863005;16980.0;Chicago
9175;14000US17097863100;16980.0;Chicago
9176;14000US17097863201;16980.0;Chicago
9177;14000US17097863202;16980.0;Chicago
9178;14000US17097863300;16980.0;Chicago
9179;14000US17097863400;16980.0;Chicago
9180;14000US17097863500;16980.0;Chicago
9181;14000US17097863601;16980.0;Chicago
9182;14000US17097863603;16980.0;Chicago
9183;14000US17097863604;16980.0;Chicago
9184;14000US17097863701;16980.0;Chicago
9185;14000US17097863702;16980.0;Chicago
9186;14000US17097863801;16980.0;Chicago
9187;14000US17097863902;16980.0;Chicago
9188;14000US17097863903;16980.0;Chicago
9189;14000US17097863904;16980.0;Chicago
9190;14000US17097864001;16980.0;Chicago
9191;14000US17097864002;16980.0;Chicago
9192;14000US17097864101;16980.0;Chicago
9193;14000US17097864105;16980.0;Chicago
9194;14000US17097864106;16980.0;Chicago
9195;14000US17097864107;16980.0;Chicago
9196;14000US17097864108;16980.0;Chicago
9197;14000US17097864203;16980.0;Chicago
9198;14000US17097864204;16980.0;Chicago
9199;14000US17097864205;16980.0;Chicago
9200;14000US17097864206;16980.0;Chicago
9201;14000US17097864303;16980.0;Chicago
9202;14000US17097864305;16980.0;Chicago
9203;14000US17097864306;16980.0;Chicago
9204;14000US17097864307;16980.0;Chicago
9205;14000US17097864308;16980.0;Chicago
9206;14000US17097864402;16980.0;Chicago
9207;14000US17097864403;16980.0;Chicago
9208;14000US17097864407;16980.0;Chicago
9209;14000US17097864408;16980.0;Chicago
9210;14000US17097864409;16980.0;Chicago
9211;14000US17097864410;16980.0;Chicago
9212;14000US17097864411;16980.0;Chicago
9213;14000US17097864412;16980.0;Chicago
9214;14000US17097864505;16980.0;Chicago
9215;14000US17097864510;16980.0;Chicago
9216;14000US17097864511;16980.0;Chicago
9217;14000US17097864512;16980.0;Chicago
9218;14000US17097864513;16980.0;Chicago
9219;14000US17097864514;16980.0;Chicago
9220;14000US17097864515;16980.0;Chicago
9221;14000US17097864516;16980.0;Chicago
9222;14000US17097864517;16980.0;Chicago
9223;14000US17097864518;16980.0;Chicago
9224;14000US17097864519;16980.0;Chicago
9225;14000US17097864520;16980.0;Chicago
9226;14000US17097864521;16980.0;Chicago
9227;14000US17097864522;16980.0;Chicago
9228;14000US17097864601;16980.0;Chicago
9229;14000US17097864602;16980.0;Chicago
9230;14000US17097864700;16980.0;Chicago
9231;14000US17097864801;16980.0;Chicago
9232;14000US17097864802;16980.0;Chicago
9233;14000US17097864901;16980.0;Chicago
9234;14000US17097864903;16980.0;Chicago
9235;14000US17097864904;16980.0;Chicago
9236;14000US17097865000;16980.0;Chicago
9237;14000US17097865200;16980.0;Chicago
9238;14000US17097865300;16980.0;Chicago
9239;14000US17097865400;16980.0;Chicago
9240;14000US17097865501;16980.0;Chicago
9241;14000US17097865502;16980.0;Chicago
9242;14000US17097865600;16980.0;Chicago
9243;14000US17097865700;16980.0;Chicago
9244;14000US17097865801;16980.0;Chicago
9245;14000US17097865802;16980.0;Chicago
9246;14000US17097866000;16980.0;Chicago
9247;14000US17097866100;16980.0;Chicago
9248;14000US17097866200;16980.0;Chicago
9249;14000US17097860101;16980.0;Chicago
9250;14000US17097860103;16980.0;Chicago
9251;14000US17097860104;16980.0;Chicago
9252;14000US17097860200;16980.0;Chicago
9253;14000US17097860301;16980.0;Chicago
9254;14000US17097860302;16980.0;Chicago
9255;14000US17097860400;16980.0;Chicago
9256;14000US17097860500;16980.0;Chicago
9257;14000US17097860600;16980.0;Chicago
9258;14000US17097860805;16980.0;Chicago
9259;14000US17097860806;16980.0;Chicago
9260;14000US17097860807;16980.0;Chicago
9261;14000US17097860808;16980.0;Chicago
9262;14000US17097860809;16980.0;Chicago
9263;14000US17097860810;16980.0;Chicago
9264;14000US17097860811;16980.0;Chicago
9265;14000US17097860903;16980.0;Chicago
9266;14000US17097860904;16980.0;Chicago
9267;14000US17097860905;16980.0;Chicago
9268;14000US17097860906;16980.0;Chicago
9269;14000US17097861007;16980.0;Chicago
9270;14000US17097861008;16980.0;Chicago
9271;14000US17097861009;16980.0;Chicago
9272;14000US17097861010;16980.0;Chicago
9273;14000US17097861011;16980.0;Chicago
9274;14000US17097861012;16980.0;Chicago
9275;14000US17097861013;16980.0;Chicago
9276;14000US17097861014;16980.0;Chicago
9277;14000US17097861105;16980.0;Chicago
9278;14000US17097861106;16980.0;Chicago
9279;14000US17097861107;16980.0;Chicago
9280;14000US17097861108;16980.0;Chicago
9281;14000US17097861201;16980.0;Chicago
9282;14000US17097861202;16980.0;Chicago
9283;14000US17097861301;16980.0;Chicago
9284;14000US17097861303;16980.0;Chicago
9285;14000US17097861304;16980.0;Chicago
9286;14000US17097861402;16980.0;Chicago
9287;14000US17097861403;16980.0;Chicago
9288;14000US17097861404;16980.0;Chicago
9289;14000US17097861504;16980.0;Chicago
9290;14000US17097861505;16980.0;Chicago
9291;14000US17097861506;16980.0;Chicago
9292;14000US17097861507;16980.0;Chicago
9293;14000US17097861508;16980.0;Chicago
9294;14000US17097861509;16980.0;Chicago
9295;14000US17097861510;16980.0;Chicago
9296;14000US17097861603;16980.0;Chicago
9297;14000US17097861604;16980.0;Chicago
9298;14000US17097861607;16980.0;Chicago
9299;14000US17097861608;16980.0;Chicago
9300;14000US17097861609;16980.0;Chicago
9301;14000US17097861610;16980.0;Chicago
9302;14000US17097861611;16980.0;Chicago
9303;14000US17097861701;16980.0;Chicago
9304;14000US17097861702;16980.0;Chicago
9305;14000US17097861803;16980.0;Chicago
9306;14000US17097861804;16980.0;Chicago
9307;14000US17097861901;16980.0;Chicago
9308;14000US17111870101;16980.0;Chicago
9309;14000US17111870102;16980.0;Chicago
9310;14000US17111870200;16980.0;Chicago
9311;14000US17111870301;16980.0;Chicago
9312;14000US17111870302;16980.0;Chicago
9313;14000US17111870401;16980.0;Chicago
9314;14000US17111870402;16980.0;Chicago
9315;14000US17111870500;16980.0;Chicago
9316;14000US17111870603;16980.0;Chicago
9317;14000US17111870604;16980.0;Chicago
9318;14000US17111870605;16980.0;Chicago
9319;14000US17111870606;16980.0;Chicago
9320;14000US17111870702;16980.0;Chicago
9321;14000US17111870703;16980.0;Chicago
9322;14000US17111870704;16980.0;Chicago
9323;14000US17111870803;16980.0;Chicago
9324;14000US17111870807;16980.0;Chicago
9325;14000US17111870808;16980.0;Chicago
9326;14000US17111870809;16980.0;Chicago
9327;14000US17111870810;16980.0;Chicago
9328;14000US17111870811;16980.0;Chicago
9329;14000US17111870812;16980.0;Chicago
9330;14000US17111870902;16980.0;Chicago
9331;14000US17111870903;16980.0;Chicago
9332;14000US17111870904;16980.0;Chicago
9333;14000US17111870905;16980.0;Chicago
9334;14000US17111871003;16980.0;Chicago
9335;14000US17111871004;16980.0;Chicago
9336;14000US17111871104;16980.0;Chicago
9337;14000US17111871105;16980.0;Chicago
9338;14000US17111871106;16980.0;Chicago
9339;14000US17111871107;16980.0;Chicago
9340;14000US17111871108;16980.0;Chicago
9341;14000US17111871109;16980.0;Chicago
9342;14000US17111871201;16980.0;Chicago
9343;14000US17111871202;16980.0;Chicago
9344;14000US17111871205;16980.0;Chicago
9345;14000US17111871206;16980.0;Chicago
9346;14000US17111871207;16980.0;Chicago
9347;14000US17111871208;16980.0;Chicago
9348;14000US17111871209;16980.0;Chicago
9349;14000US17111871301;16980.0;Chicago
9350;14000US17111871304;16980.0;Chicago
9351;14000US17111871305;16980.0;Chicago
9352;14000US17111871306;16980.0;Chicago
9353;14000US17111871307;16980.0;Chicago
9354;14000US17111871310;16980.0;Chicago
9355;14000US17111871311;16980.0;Chicago
9356;14000US17111871402;16980.0;Chicago
9357;14000US17111871404;16980.0;Chicago
9358;14000US17111871500;16980.0;Chicago
9359;14000US17111871600;16980.0;Chicago
9360;14000US17197880105;16980.0;Chicago
9361;14000US17197880106;16980.0;Chicago
9362;14000US17197880107;16980.0;Chicago
9363;14000US17197880109;16980.0;Chicago
9364;14000US17197880111;16980.0;Chicago
9365;14000US17197880112;16980.0;Chicago
9366;14000US17197880113;16980.0;Chicago
9367;14000US17197880114;16980.0;Chicago
9368;14000US17197880115;16980.0;Chicago
9369;14000US17197880116;16980.0;Chicago
9370;14000US17197880117;16980.0;Chicago
9371;14000US17197880118;16980.0;Chicago
9372;14000US17197880119;16980.0;Chicago
9373;14000US17197880120;16980.0;Chicago
9374;14000US17197880121;16980.0;Chicago
9375;14000US17197880202;16980.0;Chicago
9376;14000US17197880203;16980.0;Chicago
9377;14000US17197880204;16980.0;Chicago
9378;14000US17197880303;16980.0;Chicago
9379;14000US17197880304;16980.0;Chicago
9380;14000US17197880305;16980.0;Chicago
9381;14000US17197880306;16980.0;Chicago
9382;14000US17197880307;16980.0;Chicago
9383;14000US17197880308;16980.0;Chicago
9384;14000US17197880309;16980.0;Chicago
9385;14000US17197880310;16980.0;Chicago
9386;14000US17197880312;16980.0;Chicago
9387;14000US17197880313;16980.0;Chicago
9388;14000US17197880314;16980.0;Chicago
9389;14000US17197880404;16980.0;Chicago
9390;14000US17197880408;16980.0;Chicago
9391;14000US17197880410;16980.0;Chicago
9392;14000US17197880411;16980.0;Chicago
9393;14000US17197880412;16980.0;Chicago
9394;14000US17197880414;16980.0;Chicago
9395;14000US17197880415;16980.0;Chicago
9396;14000US17197880416;16980.0;Chicago
9397;14000US17197880417;16980.0;Chicago
9398;14000US17197880418;16980.0;Chicago
9399;14000US17197880419;16980.0;Chicago
9400;14000US17197880420;16980.0;Chicago
9401;14000US17197880421;16980.0;Chicago
9402;14000US17197880502;16980.0;Chicago
9403;14000US17197880503;16980.0;Chicago
9404;14000US17197880505;16980.0;Chicago
9405;14000US17197880507;16980.0;Chicago
9406;14000US17197880601;16980.0;Chicago
9407;14000US17197880602;16980.0;Chicago
9408;14000US17197880701;16980.0;Chicago
9409;14000US17197880702;16980.0;Chicago
9410;14000US17197880901;16980.0;Chicago
9411;14000US17197880903;16980.0;Chicago
9412;14000US17197880905;16980.0;Chicago
9413;14000US17197881001;16980.0;Chicago
9414;14000US17197881002;16980.0;Chicago
9415;14000US17197881005;16980.0;Chicago
9416;14000US17197881006;16980.0;Chicago
9417;14000US17197881007;16980.0;Chicago
9418;14000US17197881009;16980.0;Chicago
9419;14000US17197881010;16980.0;Chicago
9420;14000US17197881011;16980.0;Chicago
9421;14000US17197881012;16980.0;Chicago
9422;14000US17197881105;16980.0;Chicago
9423;14000US17197881107;16980.0;Chicago
9424;14000US17197881108;16980.0;Chicago
9425;14000US17197881109;16980.0;Chicago
9426;14000US17197881111;16980.0;Chicago
9427;14000US17197881112;16980.0;Chicago
9428;14000US17197881113;16980.0;Chicago
9429;14000US17197881115;16980.0;Chicago
9430;14000US17197881116;16980.0;Chicago
9431;14000US17197881200;16980.0;Chicago
9432;14000US17197881301;16980.0;Chicago
9433;14000US17197881302;16980.0;Chicago
9434;14000US17197881401;16980.0;Chicago
9435;14000US17197881402;16980.0;Chicago
9436;14000US17197881500;16980.0;Chicago
9437;14000US17197881601;16980.0;Chicago
9438;14000US17197881603;16980.0;Chicago
9439;14000US17197881604;16980.0;Chicago
9440;14000US17197881700;16980.0;Chicago
9441;14000US17197881800;16980.0;Chicago
9442;14000US17197881900;16980.0;Chicago
9443;14000US17197882000;16980.0;Chicago
9444;14000US17197882100;16980.0;Chicago
9445;14000US17197882200;16980.0;Chicago
9446;14000US17197882300;16980.0;Chicago
9447;14000US17197882400;16980.0;Chicago
9448;14000US17197882500;16980.0;Chicago
9449;14000US17197882601;16980.0;Chicago
9450;14000US17197882602;16980.0;Chicago
9451;14000US17197882701;16980.0;Chicago
9452;14000US17197882702;16980.0;Chicago
9453;14000US17197882801;16980.0;Chicago
9454;14000US17197882802;16980.0;Chicago
9455;14000US17197882900;16980.0;Chicago
9456;14000US17197883000;16980.0;Chicago
9457;14000US17197883100;16980.0;Chicago
9458;14000US17197883206;16980.0;Chicago
9459;14000US17197883208;16980.0;Chicago
9460;14000US17197883209;16980.0;Chicago
9461;14000US17197883210;16980.0;Chicago
9462;14000US17197883211;16980.0;Chicago
9463;14000US17197883212;16980.0;Chicago
9464;14000US17197883213;16980.0;Chicago
9465;14000US17197883214;16980.0;Chicago
9466;14000US17197883215;16980.0;Chicago
9467;14000US17197883216;16980.0;Chicago
9468;14000US17197883303;16980.0;Chicago
9469;14000US17197883304;16980.0;Chicago
9470;14000US17197883305;16980.0;Chicago
9471;14000US17197883306;16980.0;Chicago
9472;14000US17197883307;16980.0;Chicago
9473;14000US17197883401;16980.0;Chicago
9474;14000US17197883402;16980.0;Chicago
9475;14000US17197883504;16980.0;Chicago
9476;14000US17197883505;16980.0;Chicago
9477;14000US17197883507;16980.0;Chicago
9478;14000US17197883509;16980.0;Chicago
9479;14000US17197883510;16980.0;Chicago
9480;14000US17197883511;16980.0;Chicago
9481;14000US17197883513;16980.0;Chicago
9482;14000US17197883514;16980.0;Chicago
9483;14000US17197883515;16980.0;Chicago
9484;14000US17197883516;16980.0;Chicago
9485;14000US17197883517;16980.0;Chicago
9486;14000US17197883519;16980.0;Chicago
9487;14000US17197883521;16980.0;Chicago
9488;14000US17197883522;16980.0;Chicago
9489;14000US17197883602;16980.0;Chicago
9490;14000US17197883603;16980.0;Chicago
9491;14000US17197883605;16980.0;Chicago
9492;14000US17197883606;16980.0;Chicago
9493;14000US17197883700;16980.0;Chicago
9494;14000US17197883803;16980.0;Chicago
9495;14000US17197883804;16980.0;Chicago
9496;14000US17197883806;16980.0;Chicago
9497;14000US17197883808;16980.0;Chicago
9498;14000US17197883809;16980.0;Chicago
9499;14000US17197883810;16980.0;Chicago
9500;14000US17197883811;16980.0;Chicago
9501;14000US17197883902;16980.0;Chicago
9502;14000US17197883903;16980.0;Chicago
9503;14000US17197883904;16980.0;Chicago
9504;14000US17197884003;16980.0;Chicago
9505;14000US17197884004;16980.0;Chicago
9506;14000US17197884005;16980.0;Chicago
9507;14000US17197884006;16980.0;Chicago
9508;14000US17197884101;16980.0;Chicago
9509;14000US17197884103;16980.0;Chicago
9510;14000US18073100400;16980.0;Chicago
9511;14000US18073100800;16980.0;Chicago
9512;14000US18073100901;16980.0;Chicago
9513;14000US18073100902;16980.0;Chicago
9514;14000US18073101000;16980.0;Chicago
9515;14000US18073101100;16980.0;Chicago
9516;14000US18073101200;16980.0;Chicago
9517;14000US18073101300;16980.0;Chicago
9518;14000US18089010100;16980.0;Chicago
9519;14000US18089010201;16980.0;Chicago
9520;14000US18089010203;16980.0;Chicago
9521;14000US18089010205;16980.0;Chicago
9522;14000US18089010302;16980.0;Chicago
9523;14000US18089010304;16980.0;Chicago
9524;14000US18089010400;16980.0;Chicago
9525;14000US18089010500;16980.0;Chicago
9526;14000US18089010600;16980.0;Chicago
9527;14000US18089010900;16980.0;Chicago
9528;14000US18089011000;16980.0;Chicago
9529;14000US18089011100;16980.0;Chicago
9530;14000US18089011200;16980.0;Chicago
9531;14000US18089011300;16980.0;Chicago
9532;14000US18089011400;16980.0;Chicago
9533;14000US18089011500;16980.0;Chicago
9534;14000US18089011600;16980.0;Chicago
9535;14000US18089011700;16980.0;Chicago
9536;14000US18089011800;16980.0;Chicago
9537;14000US18089011900;16980.0;Chicago
9538;14000US18089012000;16980.0;Chicago
9539;14000US18089012100;16980.0;Chicago
9540;14000US18089012200;16980.0;Chicago
9541;14000US18089012300;16980.0;Chicago
9542;14000US18089012400;16980.0;Chicago
9543;14000US18089012500;16980.0;Chicago
9544;14000US18089012600;16980.0;Chicago
9545;14000US18089012700;16980.0;Chicago
9546;14000US18089012800;16980.0;Chicago
9547;14000US18089020100;16980.0;Chicago
9548;14000US18089020200;16980.0;Chicago
9549;14000US18089020300;16980.0;Chicago
9550;14000US18089020400;16980.0;Chicago
9551;14000US18089020500;16980.0;Chicago
9552;14000US18089020600;16980.0;Chicago
9553;14000US18089020700;16980.0;Chicago
9554;14000US18089020800;16980.0;Chicago
9555;14000US18089020900;16980.0;Chicago
9556;14000US18089021000;16980.0;Chicago
9557;14000US18089021100;16980.0;Chicago
9558;14000US18089021300;16980.0;Chicago
9559;14000US18089021400;16980.0;Chicago
9560;14000US18089021500;16980.0;Chicago
9561;14000US18089021600;16980.0;Chicago
9562;14000US18089021700;16980.0;Chicago
9563;14000US18089021800;16980.0;Chicago
9564;14000US18089021900;16980.0;Chicago
9565;14000US18089022000;16980.0;Chicago
9566;14000US18089030100;16980.0;Chicago
9567;14000US18089030200;16980.0;Chicago
9568;14000US18089030300;16980.0;Chicago
9569;14000US18089030400;16980.0;Chicago
9570;14000US18089030500;16980.0;Chicago
9571;14000US18089030600;16980.0;Chicago
9572;14000US18089030700;16980.0;Chicago
9573;14000US18089030800;16980.0;Chicago
9574;14000US18089030900;16980.0;Chicago
9575;14000US18089031000;16980.0;Chicago
9576;14000US18089040100;16980.0;Chicago
9577;14000US18089040200;16980.0;Chicago
9578;14000US18089040300;16980.0;Chicago
9579;14000US18089040401;16980.0;Chicago
9580;14000US18089040402;16980.0;Chicago
9581;14000US18089040403;16980.0;Chicago
9582;14000US18089040501;16980.0;Chicago
9583;14000US18089040502;16980.0;Chicago
9584;14000US18089040600;16980.0;Chicago
9585;14000US18089040700;16980.0;Chicago
9586;14000US18089040801;16980.0;Chicago
9587;14000US18089040802;16980.0;Chicago
9588;14000US18089040900;16980.0;Chicago
9589;14000US18089041001;16980.0;Chicago
9590;14000US18089041002;16980.0;Chicago
9591;14000US18089041100;16980.0;Chicago
9592;14000US18089041200;16980.0;Chicago
9593;14000US18089041302;16980.0;Chicago
9594;14000US18089041400;16980.0;Chicago
9595;14000US18089041500;16980.0;Chicago
9596;14000US18089041600;16980.0;Chicago
9597;14000US18089041700;16980.0;Chicago
9598;14000US18089041800;16980.0;Chicago
9599;14000US18089041900;16980.0;Chicago
9600;14000US18089042000;16980.0;Chicago
9601;14000US18089042100;16980.0;Chicago
9602;14000US18089042200;16980.0;Chicago
9603;14000US18089042300;16980.0;Chicago
9604;14000US18089042401;16980.0;Chicago
9605;14000US18089042402;16980.0;Chicago
9606;14000US18089042403;16980.0;Chicago
9607;14000US18089042501;16980.0;Chicago
9608;14000US18089042503;16980.0;Chicago
9609;14000US18089042504;16980.0;Chicago
9610;14000US18089042505;16980.0;Chicago
9611;14000US18089042602;16980.0;Chicago
9612;14000US18089042605;16980.0;Chicago
9613;14000US18089042606;16980.0;Chicago
9614;14000US18089042607;16980.0;Chicago
9615;14000US18089042608;16980.0;Chicago
9616;14000US18089042609;16980.0;Chicago
9617;14000US18089042702;16980.0;Chicago
9618;14000US18089042703;16980.0;Chicago
9619;14000US18089042704;16980.0;Chicago
9620;14000US18089042801;16980.0;Chicago
9621;14000US18089042802;16980.0;Chicago
9622;14000US18089042901;16980.0;Chicago
9623;14000US18089042902;16980.0;Chicago
9624;14000US18089043001;16980.0;Chicago
9625;14000US18089043002;16980.0;Chicago
9626;14000US18089043101;16980.0;Chicago
9627;14000US18089043102;16980.0;Chicago
9628;14000US18089043201;16980.0;Chicago
9629;14000US18089043202;16980.0;Chicago
9630;14000US18089043300;16980.0;Chicago
9631;14000US18089043401;16980.0;Chicago
9632;14000US18089043403;16980.0;Chicago
9633;14000US18089043404;16980.0;Chicago
9634;14000US18089043405;16980.0;Chicago
9635;14000US18111100400;16980.0;Chicago
9636;14000US18111100500;16980.0;Chicago
9637;14000US18111100600;16980.0;Chicago
9638;14000US18111100700;16980.0;Chicago
9639;14000US18127050101;16980.0;Chicago
9640;14000US18127050103;16980.0;Chicago
9641;14000US18127050202;16980.0;Chicago
9642;14000US18127050203;16980.0;Chicago
9643;14000US18127050300;16980.0;Chicago
9644;14000US18127050402;16980.0;Chicago
9645;14000US18127050405;16980.0;Chicago
9646;14000US18127050407;16980.0;Chicago
9647;14000US18127050501;16980.0;Chicago
9648;14000US18127050503;16980.0;Chicago
9649;14000US18127050505;16980.0;Chicago
9650;14000US18127050506;16980.0;Chicago
9651;14000US18127050507;16980.0;Chicago
9652;14000US18127050508;16980.0;Chicago
9653;14000US18127050509;16980.0;Chicago
9654;14000US18127050602;16980.0;Chicago
9655;14000US18127050603;16980.0;Chicago
9656;14000US18127050604;16980.0;Chicago
9657;14000US18127050702;16980.0;Chicago
9658;14000US18127050703;16980.0;Chicago
9659;14000US18127050704;16980.0;Chicago
9660;14000US18127050800;16980.0;Chicago
9661;14000US18127050900;16980.0;Chicago
9662;14000US18127051002;16980.0;Chicago
9663;14000US18127051005;16980.0;Chicago
9664;14000US18127051006;16980.0;Chicago
9665;14000US18127051007;16980.0;Chicago
9666;14000US18127051008;16980.0;Chicago
9667;14000US18127051101;16980.0;Chicago
9668;14000US18127051102;16980.0;Chicago
9669;14000US55059000100;16980.0;Chicago
9670;14000US55059000300;16980.0;Chicago
9671;14000US55059000400;16980.0;Chicago
9672;14000US55059000500;16980.0;Chicago
9673;14000US55059000601;16980.0;Chicago
9674;14000US55059000602;16980.0;Chicago
9675;14000US55059000700;16980.0;Chicago
9676;14000US55059000800;16980.0;Chicago
9677;14000US55059000900;16980.0;Chicago
9678;14000US55059001000;16980.0;Chicago
9679;14000US55059001100;16980.0;Chicago
9680;14000US55059001200;16980.0;Chicago
9681;14000US55059001300;16980.0;Chicago
9682;14000US55059001400;16980.0;Chicago
9683;14000US55059001500;16980.0;Chicago
9684;14000US55059001600;16980.0;Chicago
9685;14000US55059001700;16980.0;Chicago
9686;14000US55059001800;16980.0;Chicago
9687;14000US55059001900;16980.0;Chicago
9688;14000US55059002000;16980.0;Chicago
9689;14000US55059002100;16980.0;Chicago
9690;14000US55059002200;16980.0;Chicago
9691;14000US55059002300;16980.0;Chicago
9692;14000US55059002400;16980.0;Chicago
9693;14000US55059002500;16980.0;Chicago
9694;14000US55059002601;16980.0;Chicago
9695;14000US55059002602;16980.0;Chicago
9696;14000US55059002700;16980.0;Chicago
9697;14000US55059002800;16980.0;Chicago
9698;14000US55059002903;16980.0;Chicago
9699;14000US55059002904;16980.0;Chicago
9700;14000US55059002905;16980.0;Chicago
9701;14000US55059002906;16980.0;Chicago
9702;14000US55059003001;16980.0;Chicago
9703;14000US55059003002;16980.0;Chicago
9704;14000US48085030100;19100.0;Dallas
9705;14000US48085030201;19100.0;Dallas
9706;14000US48085030202;19100.0;Dallas
9707;14000US48085030203;19100.0;Dallas
9708;14000US48085030301;19100.0;Dallas
9709;14000US48085030302;19100.0;Dallas
9710;14000US48085030303;19100.0;Dallas
9711;14000US48085030304;19100.0;Dallas
9712;14000US48085030305;19100.0;Dallas
9713;14000US48085030403;19100.0;Dallas
9714;14000US48085030404;19100.0;Dallas
9715;14000US48085030405;19100.0;Dallas
9716;14000US48085030406;19100.0;Dallas
9717;14000US48085030407;19100.0;Dallas
9718;14000US48085030408;19100.0;Dallas
9719;14000US48085030504;19100.0;Dallas
9720;14000US48085030505;19100.0;Dallas
9721;14000US48085030506;19100.0;Dallas
9722;14000US48085030507;19100.0;Dallas
9723;14000US48085030508;19100.0;Dallas
9724;14000US48085030509;19100.0;Dallas
9725;14000US48085030510;19100.0;Dallas
9726;14000US48085030511;19100.0;Dallas
9727;14000US48085030512;19100.0;Dallas
9728;14000US48085030513;19100.0;Dallas
9729;14000US48085030514;19100.0;Dallas
9730;14000US48085030515;19100.0;Dallas
9731;14000US48085030516;19100.0;Dallas
9732;14000US48085030517;19100.0;Dallas
9733;14000US48085030518;19100.0;Dallas
9734;14000US48085030519;19100.0;Dallas
9735;14000US48085030520;19100.0;Dallas
9736;14000US48085030521;19100.0;Dallas
9737;14000US48085030522;19100.0;Dallas
9738;14000US48085030523;19100.0;Dallas
9739;14000US48085030524;19100.0;Dallas
9740;14000US48085030525;19100.0;Dallas
9741;14000US48085030526;19100.0;Dallas
9742;14000US48085030527;19100.0;Dallas
9743;14000US48085030528;19100.0;Dallas
9744;14000US48085030529;19100.0;Dallas
9745;14000US48085030530;19100.0;Dallas
9746;14000US48085030531;19100.0;Dallas
9747;14000US48085030601;19100.0;Dallas
9748;14000US48085030603;19100.0;Dallas
9749;14000US48085030604;19100.0;Dallas
9750;14000US48085030605;19100.0;Dallas
9751;14000US48085030701;19100.0;Dallas
9752;14000US48085030702;19100.0;Dallas
9753;14000US48085030801;19100.0;Dallas
9754;14000US48085030802;19100.0;Dallas
9755;14000US48085030900;19100.0;Dallas
9756;14000US48085031001;19100.0;Dallas
9757;14000US48085031003;19100.0;Dallas
9758;14000US48085031004;19100.0;Dallas
9759;14000US48085031100;19100.0;Dallas
9760;14000US48085031201;19100.0;Dallas
9761;14000US48085031202;19100.0;Dallas
9762;14000US48085031308;19100.0;Dallas
9763;14000US48085031309;19100.0;Dallas
9764;14000US48085031310;19100.0;Dallas
9765;14000US48085031311;19100.0;Dallas
9766;14000US48085031312;19100.0;Dallas
9767;14000US48085031313;19100.0;Dallas
9768;14000US48085031314;19100.0;Dallas
9769;14000US48085031315;19100.0;Dallas
9770;14000US48085031316;19100.0;Dallas
9771;14000US48085031317;19100.0;Dallas
9772;14000US48085031405;19100.0;Dallas
9773;14000US48085031406;19100.0;Dallas
9774;14000US48085031407;19100.0;Dallas
9775;14000US48085031408;19100.0;Dallas
9776;14000US48085031409;19100.0;Dallas
9777;14000US48085031410;19100.0;Dallas
9778;14000US48085031411;19100.0;Dallas
9779;14000US48085031504;19100.0;Dallas
9780;14000US48085031505;19100.0;Dallas
9781;14000US48085031506;19100.0;Dallas
9782;14000US48085031507;19100.0;Dallas
9783;14000US48085031508;19100.0;Dallas
9784;14000US48085031611;19100.0;Dallas
